period_start,period_type,product_id,product_name,category,profile_mean_quantity,seasonal_month_mean_quantity,overall_quantity,overall_transactions,predicted_movement_level,probability_fast_moving,probability_medium_moving,probability_slow_moving,movement_confidence,movement_score
2026-01-01,month,2277,Ruby Supiri White Rice 1kg,Staples & Dry Groceries,51.083333333333336,29.5,1226,247,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2279,Araliya Premium Samba Rice 1kg,Staples & Dry Groceries,171.70833333333334,239.5,4121,998,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2280,Araliya Premium Nadu Rice 1kg,Staples & Dry Groceries,202.875,225.5,4869,1098,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2292,Atlas Single Ruled Book 120page,Stationery,14.958333333333334,48.5,359,189,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2293,Atlas Single Ruled Book 160page,Stationery,16.333333333333332,47.0,392,206,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2294,Atlas Single Ruled Book 200page,Stationery,29.5,141.5,708,366,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2299,Atlas CR Book Single Ruled (80p),Stationery,15.6,55.0,390,205,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2303,Atlas CR Book Square Ruled (80p),Stationery,18.375,70.5,441,223,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2304,Atlas CR Book Square Ruled (120p),Stationery,20.47826086956522,65.0,471,247,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2323,Kist Mixed Fruit Nectar 200ml,Beverages,23.166666666666668,28.5,556,205,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2329,"Kome Rice Cracker 45g (B,B,Q)",Staples & Dry Groceries,46.625,100.5,1119,263,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2330,"Kome Rice Cracker 90G (B,B,Q)",Staples & Dry Groceries,87.91666666666667,148.5,2110,466,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2333,CBL Milk Cream Biscuits 390g,Personal Care,26.333333333333332,40.0,632,357,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2336,White Rice Flour 400g,Staples & Dry Groceries,51.833333333333336,30.5,1244,286,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2342,CBL Savoury Nuts Biscuits 30g,Snacks & Confectionery,45.458333333333336,71.0,1091,400,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2344,Coconut Oil 750ml (loose),Cooking Essentials,205.5,223.0,4932,1131,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2367,Aluminium Foil 37.5sq.ft,General Grocery,66.95833333333333,128.5,1607,382,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2371,Cooking Oil 750ml (loose),Cooking Essentials,68.29166666666667,86.5,1639,394,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2378,Zesta Tea (BOPF) 390g,Beverages,117.08333333333333,179.5,2810,1003,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2393,Kist Tomato Sauce 15g,Cooking Essentials,72.95833333333333,118.5,1751,431,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2394,Gram 1kg,Staples & Dry Groceries,12.041666666666666,25.0,289,71,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2397,Atlas Square Ruled 1/2'',Stationery,15.391304347826088,47.0,354,195,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2399,Atlas Single Ruled 1/2'',Stationery,18.625,48.0,447,224,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2401,Atlas CR Book Single Ruled (200p),Stationery,25.52,126.5,638,314,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2432,Little Lion Milky Cookies 200g,General Grocery,37.958333333333336,77.0,911,470,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2439,Verda Pasta (Penne Rigate) 400g,Staples & Dry Groceries,9.153846153846153,35.5,238,56,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2453,Prima Swiss Roll (Coffee) 225g,Beverages,7.260869565217392,17.5,167,55,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2456,Atlas Colour Pencils 6,Stationery,24.916666666666668,118.5,598,313,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2457,Atlas Kidz Clay 100g,Stationery,18.125,59.0,435,226,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2460,Atlas Binder Glue Pen 40g,Stationery,26.541666666666668,107.0,637,334,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2461,Atlas Binder Glue 40g,Stationery,21.576923076923077,108.0,561,300,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2478,Ritzbury Chocolate (Peanut) 45g,Snacks & Confectionery,114.83333333333333,159.0,2756,967,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2492,Giniraja Ayurvedic Herbal Oil 30ml,Cooking Essentials,8.925925925925926,18.5,241,54,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2499,Imorich Wonder Cone (Cooki Cream) 120ml,Personal Care,25.916666666666668,41.0,622,376,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2504,Atlas Max pen,Stationery,23.807692307692307,102.0,619,320,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2507,Mango 2B Pencil,Stationery,24.083333333333332,104.5,578,320,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2510,Kakulu-Samba Rice 1kg,Staples & Dry Groceries,77.875,117.0,1869,462,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2512,Pears Baby Soap (Aloevera) 95g,Baby & Kids,66.33333333333333,103.0,1592,896,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2513,Pears Baby Soap (Venivel) 95g,Baby & Kids,49.875,70.5,1197,700,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2514,Pears Baby Oil (Olive Oil) 100ml,Baby & Kids,154.91666666666666,225.0,3718,901,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2515,Lifebuoy Hand Wash(Total-10)180ml,Cleaning & Household,16.083333333333332,25.0,386,219,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2517,Sunlight Care Liquid 1L,Cleaning & Household,49.291666666666664,72.0,1183,710,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2528,Ambewela Fresh Milk (Chocolate) 1L,Dairy & Chilled,36.291666666666664,57.0,871,476,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2535,CBL Potato Cracker 110g,Snacks & Confectionery,50.083333333333336,94.0,1202,430,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2536,CBL Snak Cracker Biscuits 30g,Snacks & Confectionery,30.833333333333332,30.5,740,262,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2568,Atlas Pencils (Yellow),Stationery,27.208333333333332,103.0,653,340,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2569,Atlas Colour Pencils,Stationery,27.541666666666668,118.5,661,335,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2570,Atlas White Board Marker,Stationery,13.785714285714286,45.5,386,195,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2575,Atlas Adhesive Tape 1/2'',Stationery,26.625,129.5,639,319,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2579,Bill Book (small),Stationery,15.64,49.5,391,200,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2592,Sunquick Mixed Fruit Drink 200ml,Beverages,33.125,43.5,795,276,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2593,Rathna Keeri Samba Rice 1kg,Staples & Dry Groceries,9.571428571428571,24.5,268,54,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2603,Rin Detergent Powder 500g,Cleaning & Household,50.958333333333336,72.0,1223,720,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2622,Baby Cheramy Baby Cologne 50ml,Baby & Kids,49.5,78.5,1188,686,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2629,Prima Self Raising Flour 1kg,Staples & Dry Groceries,98.83333333333333,60.5,2372,501,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2632,Kotmale Fresh Milk 180ml,Dairy & Chilled,19.5,29.0,468,239,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2634,Kotmale Milk With Oats 1L,Dairy & Chilled,34.583333333333336,43.0,830,435,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2636,Maliban Wafers Lemon Cream 90g,Personal Care,28.666666666666668,43.5,688,400,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2645,Plaza Canned Fish 425g,"Meat, Fish & Frozen",33.416666666666664,33.0,802,410,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2669,San Remo Pasta (Penne) 500g,Staples & Dry Groceries,40.458333333333336,111.0,971,234,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2678,Freelan Kurakkan Flour 200g,Staples & Dry Groceries,42.166666666666664,39.5,1012,224,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2683,Lifebuoy Shampoo 80ml,Personal Care,28.625,36.0,687,378,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2684,Rin Detergent Powder 1kg,Cleaning & Household,56.458333333333336,89.5,1355,786,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2691,Maliban milk Powder 60g,Dairy & Chilled,21.73913043478261,18.5,500,250,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2692,Motha Gelatine 100g,General Grocery,16.47826086956522,19.5,379,188,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2696,Sesame &Ginger Mixed Jaggery 250g,Cooking Essentials,7.583333333333333,19.0,182,47,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2697,Ginger Cookies  175g,Cooking Essentials,12.384615384615385,21.0,322,79,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2698,Kist Orange Juice 1L,Beverages,30.5,85.5,732,263,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2700,Kist Mixed Fruit Juice 1L,Beverages,43.083333333333336,29.0,1034,356,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2710,Atlas Highlighter Pen (Yelo),Stationery,17.043478260869566,55.0,392,196,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2713,Sera Turmeric Powder 25g,Cooking Essentials,123.04166666666667,202.5,2953,720,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2716,Pelwatte Butter 200g,Dairy & Chilled,30.5,18.0,732,382,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2724,Chocolate Coated Cookies 100g,Snacks & Confectionery,10.875,26.5,261,79,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2736,Maldive Fish Bottle 100g,Cooking Essentials,70.58333333333333,125.0,1694,408,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2737,Little Lion Lincoln Biscuit 330g,Snacks & Confectionery,44.541666666666664,40.0,1069,367,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2746,Misumi Romansu Soap 90g,Personal Care,29.625,39.0,711,405,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2773,Wijaya Noodles 400g,Staples & Dry Groceries,69.16666666666667,119.5,1660,402,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2774,CBL Snak Cracker 260g,Snacks & Confectionery,39.5,93.0,948,324,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2782,Cinthol Lime Soap 100g,Personal Care,28.833333333333332,45.0,692,408,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2784,Kist Aloevera Drink 500ml,Beverages,29.916666666666668,37.5,718,264,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2791,Revello Fruit & Nut  Chocolate 170g,Snacks & Confectionery,41.333333333333336,31.0,992,357,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2806,Fontana Orange Juice 1L,Beverages,8.173913043478262,20.0,188,66,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2808,Maliban Cracker Thins 190g,Snacks & Confectionery,9.8,19.5,245,93,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2814,Baby Cheramy Shampoo 100ml,Baby & Kids,49.125,75.5,1179,683,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2825,Kurakkan Cracker 100g,Staples & Dry Groceries,11.592592592592593,33.5,313,72,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2827,Turmeric 25g,Cooking Essentials,10.291666666666666,22.5,247,65,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2832,Closeup Toothpaste 120g,Personal Care,52.833333333333336,85.5,1268,749,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2837,Kumarika Shampoo 40ml,Personal Care,26.0,26.5,624,369,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2843,Maliban Cracker Thins 95g,Snacks & Confectionery,9.083333333333334,17.0,218,68,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2845,Asiri Sweet Peanuts 100g,Snacks & Confectionery,53.541666666666664,91.5,1285,475,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2860,Marvel Baby Diapers,Baby & Kids,26.375,28.5,633,367,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2861,Coconut Milk 500ml,Dairy & Chilled,196.79166666666666,212.0,4723,1105,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2862,Diamond Tuna,General Grocery,32.208333333333336,40.5,773,409,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2877,CBL Wafer Stix 55g strawberry,Snacks & Confectionery,46.125,87.0,1107,386,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2892,Cricket Ball (Atlas),Stationery,17.416666666666668,51.5,418,217,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2893,CBL Super Cream Cracker 120g,Personal Care,17.333333333333332,55.0,416,250,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2895,Harischandra Coffee (200g),Beverages,8.166666666666666,16.0,196,66,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2906,Kotmale Butter 125g,Dairy & Chilled,18.958333333333332,16.5,455,228,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2913,Watawala Tea 500g,Beverages,29.625,39.5,711,236,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2928,Revello Dark Chocolate 100g,Snacks & Confectionery,48.875,88.0,1173,404,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2944,Daily Banana Flavoured milk 180ml,Dairy & Chilled,31.875,35.0,765,412,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2945,Milo Drink 125ml,Beverages,8.416666666666666,16.0,202,85,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2952,Bun Talk Sugar Cookies,Staples & Dry Groceries,58.416666666666664,62.0,1402,321,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2961,CocaCola Zero 1050ml,General Grocery,30.833333333333332,42.5,740,366,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2967,Coca-Cola 2L,Beverages,25.583333333333332,80.5,614,223,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2988,RichLife Mixed berry Drinking Yoghurt 180ml,Dairy & Chilled,16.791666666666668,42.0,403,206,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2991,Lipton Green Tea 20Tea bag,Beverages,31.583333333333332,54.0,758,265,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2995,P.Mirinda beverage 1L,General Grocery,15.958333333333334,17.0,383,183,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3006,Spinner Sugar Free 250ml,Staples & Dry Groceries,117.54166666666667,119.0,2821,665,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3018,LifeBuoy Shampoo 175ml,Personal Care,54.75,73.5,1314,741,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3034,Pears Baby Cream 50ml,Baby & Kids,50.0,68.5,1200,703,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3043,Sunlight 2Bar,Cleaning & Household,69.16666666666667,80.0,1660,960,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3050,Pears Bed Time BabySoap 70g,General Grocery,29.375,52.0,705,364,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3052,Pears Bee's Honey BabySoap 70g,General Grocery,35.166666666666664,43.5,844,417,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3054,Pears Rathmal BabySoap 70g,General Grocery,18.583333333333332,25.0,446,233,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3055,Signal Toothpaste 120g,Personal Care,67.54166666666667,75.0,1621,940,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3057,Signal Toothpaste 70g,Personal Care,71.125,107.0,1707,980,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3058,Signal Toothpaste 160g,Personal Care,31.458333333333332,40.0,755,436,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3059,Signal Clove & Ginger Toothpaste 120g,Personal Care,27.5,34.0,660,385,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3060,Signal Triple Clean Adult Toothbrush,Personal Care,56.5,82.0,1356,793,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3062,Ayush Toothpaste 30g,Personal Care,27.291666666666668,26.5,655,399,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3063,Ayush Toothpaste 110g,Personal Care,54.666666666666664,77.5,1312,773,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3078,Velvet Milk & Almond 70g,Dairy & Chilled,19.333333333333332,20.0,464,228,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3080,BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids,48.125,77.5,1155,682,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3085,Lovely 2Ply White Toillet Tissue,General Grocery,43.791666666666664,67.5,1051,226,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3112,Bag (Baby size),Baby & Kids,25.083333333333332,30.5,602,354,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3116,Candy Sugar 80g,Staples & Dry Groceries,125.79166666666667,183.5,3019,748,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3119,Rice Flakes (Samuel's Product) 200g,Staples & Dry Groceries,79.125,118.5,1899,438,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3128,Nestle Milo 15g,Beverages,8.217391304347826,21.0,189,72,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3129,Ratthi Tea & Sugar Added Milk Mix 25g,Dairy & Chilled,63.083333333333336,64.5,1514,335,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3144,GoodKnight Mosquito Coil 10Hours,General Grocery,162.0,237.5,3888,918,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3145,Chandanalepa Kohomba Ayurveda Soap 75g,Personal Care,19.666666666666668,19.0,472,278,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3146,Chandanalepa Cinnamon Ayurveda Soap 100g,Personal Care,27.791666666666668,31.5,667,397,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3150,GreenLand Sweet Corn 425g,Snacks & Confectionery,46.375,79.5,1113,413,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3155,Sunlight 2in1 500g,Cleaning & Household,50.958333333333336,77.0,1223,710,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3164,Sunlight 2in1 (sakura Fresh) 50g,Cleaning & Household,29.416666666666668,45.5,706,387,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3165,Rin Rose 50g,Cleaning & Household,16.458333333333332,20.0,395,223,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3180,Edinborouah Dark Soya Sauce 600ml,Cooking Essentials,62.791666666666664,97.0,1507,388,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3187,Diva Power Liquid Detergent 1L,Cleaning & Household,67.875,84.0,1629,966,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3189,Fortune RBD Coconut Oil 200ml,Cooking Essentials,125.04166666666667,159.5,3001,717,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3190,Fortune Cooking Oil RBD Palm Olein 2L,Cooking Essentials,67.0,116.5,1608,395,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3192,Daily Faluda Flavoured Milk 1L,Dairy & Chilled,19.458333333333332,26.0,467,244,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3194,Rexona Kohomba & Turmeric Soap 80g,Personal Care,60.041666666666664,85.0,1441,839,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3195,Rexona Jasmine & olive oil Soap 80g,Personal Care,137.25,243.5,3294,781,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3200,Pears Kokum Baby Soap 2 Pack,Baby & Kids,25.958333333333332,36.0,623,373,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3206,Pears Baby Cream 100ml,Baby & Kids,51.5,70.5,1236,702,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3208,Sunsilk Damage Restore Shampoo 80ml,Personal Care,28.916666666666668,37.0,694,396,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3241,San Remo Penne Pasta 250g,Staples & Dry Groceries,9.923076923076923,30.0,258,65,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3242,San Remo Elbows Pasta 250g,Staples & Dry Groceries,7.148148148148148,20.0,193,46,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3243,San Remo Penne Spaghetti 250g,General Grocery,17.708333333333332,49.5,425,220,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3244,Nestle Milkmaid 510g,General Grocery,33.958333333333336,63.0,815,402,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3256,Gram Flour 200g,Staples & Dry Groceries,9.833333333333334,18.0,236,50,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,3257,MyJuicee Mango Nectar 180ml,Beverages,27.458333333333332,40.0,659,221,Fast Moving,1.0,0.0,0.0,1.0,1.0
2026-01-01,month,2950,Bun Talk Tea Bun,Beverages,6.44,15.5,161,66,Fast Moving,0.999651698514457,0.0003483014855428833,0.0,0.999651698514457,0.9998258492572285
2026-01-01,month,1664,Motha Jelly (Strawberry) 500g,Snacks & Confectionery,6.653846153846154,18.0,173,53,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,1835,Maliban Ginger Biscuit 240g,Cooking Essentials,12.68,48.0,317,73,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,1845,CBL Bourbon Biscuits 100g,Snacks & Confectionery,9.208333333333334,27.0,221,71,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,1982,Edinborough Chocolate Topping270ml,Snacks & Confectionery,7.434782608695652,22.5,171,63,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,2138,Raigam Table Salt 400g,Staples & Dry Groceries,7.916666666666667,17.5,190,45,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,2139,Biscuit Powder 300g,Snacks & Confectionery,7.346153846153846,17.0,191,75,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,2325,Kist Mixed Fruit Nectar 1L,Beverages,6.565217391304348,19.0,151,58,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,2545,Link Kesha Hair Oil (Lite)100ml,Personal Care,8.208333333333334,21.0,197,35,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,2803,Misumi Momo Soap 90g,Personal Care,16.125,15.5,387,227,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,2871,Bottled Drinking Water 1500ml,Beverages,5.357142857142857,20.5,150,53,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,3136,EdinBorouah Oyster Sauce 1kg,Cooking Essentials,7.925925925925926,31.5,214,50,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,3193,Vim Liquid 500ml,Cleaning & Household,13.592592592592593,19.0,367,218,Fast Moving,0.9995583523303214,0.0004416476696786003,0.0,0.9995583523303214,0.9997791761651608
2026-01-01,month,1400,Kellogg's Oats 450g,Staples & Dry Groceries,6.37037037037037,14.5,172,46,Fast Moving,0.9977777777777778,0.0022222222222222222,0.0,0.9977777777777778,0.9988888888888888
2026-01-01,month,1437,Kotmale Chocolate milk 170ml,Dairy & Chilled,5.222222222222222,14.5,141,69,Fast Moving,0.9977777777777778,0.0022222222222222222,0.0,0.9977777777777778,0.9988888888888888
2026-01-01,month,1621,Revello Milk Chocolate 50g,Dairy & Chilled,5.576923076923077,14.5,145,74,Fast Moving,0.9977777777777778,0.0022222222222222222,0.0,0.9977777777777778,0.9988888888888888
2026-01-01,month,1968,Edinborough Mustard Cream350g,Cooking Essentials,9.678571428571429,14.5,271,70,Fast Moving,0.9977777777777778,0.0022222222222222222,0.0,0.9977777777777778,0.9988888888888888
2026-01-01,month,1417,Highland Fresh Milk 450ml,Dairy & Chilled,5.84,13.5,146,74,Fast Moving,0.9965409118645676,0.0034590881354322873,0.0,0.9965409118645676,0.9982704559322838
