rule_id,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_items,consequent_items,all_items,rule_strength,antecedent_product_ids,consequent_product_ids,antecedent_product_names,consequent_product_names
3575,frozenset({'1822'}),"frozenset({'1996', '2928'})",0.022015803124434526,0.01073647385246396,0.010555522045961758,0.4794520547945205,44.65637986763121,1.0,0.010319149951375273,1.9004273002307925,0.9996140901161255,0.47554347826086946,0.4738025496273615,0.7312990611051254,['1822'],"['1996', '2928']","['1822', '1996', '2928']",0.38175617150281504,1822,"1996,2928",CBL Sun Cracker 95g,KVC Tomato Sauce400g|Revello Dark Chocolate 100g
3576,frozenset({'1822'}),"frozenset({'2928', '2019'})",0.022015803124434526,0.010796791121298027,0.010555522045961758,0.4794520547945205,44.40690288513048,1.0,0.010317822018259619,1.9003114275827693,0.9994854534881672,0.4742547425474255,0.47377046441697296,0.7285528430397183,['1822'],"['2019', '2928']","['1822', '2019', '2928']",0.38175617150281504,1822,"2019,2928",CBL Sun Cracker 95g,Harischandra Noodles 400g|Revello Dark Chocolate 100g
3577,frozenset({'1822'}),"frozenset({'1516', '2019'})",0.022015803124434526,0.010917425658966163,0.010555522045961758,0.4794520547945205,43.916218875350026,1.0,0.010315166152028309,1.9000796822867227,0.9992281802322507,0.4716981132075472,0.4737062822562725,0.723151441761901,['1822'],"['1516', '2019']","['1516', '1822', '2019']",0.38175617150281504,1822,"1516,2019",CBL Sun Cracker 95g,E/H Ice Cream (Chocolate) 80ml|Harischandra Noodles 400g
3578,frozenset({'1822'}),frozenset({'1996'}),0.022015803124434526,0.017069787080041015,0.010555522045961758,0.4794520547945205,28.08775836197299,1.0,0.010179716974231558,1.888260672188342,0.9861072441805141,0.3699788583509514,0.47041210213784707,0.5489133065492037,['1822'],['1996'],"['1822', '1996']",0.38175617150281504,1822,1996,CBL Sun Cracker 95g,KVC Tomato Sauce400g
3579,frozenset({'2046'}),frozenset({'1789'}),0.048856987755594425,0.019723746908739972,0.011158694734302432,0.22839506172839508,11.579699475214257,1.0,0.010195051873087679,1.270438024006273,0.9605726596658171,0.194327731092437,0.21286990698960512,0.3970721486012006,['2046'],['1789'],"['1789', '2046']",0.38145300996102205,2046,1789,Edinborough Tomato Sauce 375g,Asiri Ddevilled Dhal 100g
3580,"frozenset({'3006', '2007'})",frozenset({'2336'}),0.0029555461728692925,0.01483804813318053,0.0026539598286989567,0.8979591836734694,60.51733864277418,1.0,0.0026101052923260845,9.65458712829483,0.9863911345762526,0.1752988047808765,0.8964222926665308,0.5384104861456778,"['2007', '3006']",['2336'],"['2007', '2336', '3006']",0.38123646600259853,"2007,3006",2336,Marina Coconut Oil 200ml|Spinner Sugar Free 250ml,White Rice Flour 400g
3581,"frozenset({'3006', '2007'})",frozenset({'2009'}),0.0029555461728692925,0.024368176608963146,0.0026539598286989567,0.8979591836734694,36.849666599313,1.0,0.002581938557582533,9.561191869232161,0.9757465764725295,0.10757946210268951,0.8954105289720216,0.5034350373812891,"['2007', '3006']",['2009'],"['2007', '2009', '3006']",0.38123646600259853,"2007,3006",2009,Marina Coconut Oil 200ml|Spinner Sugar Free 250ml,Marina Coconut Oil 675ml
3582,frozenset({'1978'}),"frozenset({'2029', '1574'})",0.01568248989685747,0.00946981120694855,0.00946981120694855,0.6038461538461539,63.76538461538462,1.0,0.009321300988370432,2.500367466856247,1.0,0.6038461538461539,0.6000587860562285,0.801923076923077,['1978'],"['1574', '2029']","['1574', '1978', '2029']",0.3810090948462538,1978,"1574,2029",Edinborough B.B.Q Sauce350ml,Dilmah Leaf-Tea (BOPF) 100g|Sera Regular Noodles 400g
3583,frozenset({'1978'}),"frozenset({'2029', '2333'})",0.01568248989685747,0.009530128475782617,0.00946981120694855,0.6038461538461539,63.361806231742946,1.0,0.009320355063411336,2.500215209672782,0.9998985200713638,0.6015325670498085,0.6000344305837273,0.7987585199610516,['1978'],"['2029', '2333']","['1978', '2029', '2333']",0.3810090948462538,1978,"2029,2333",Edinborough B.B.Q Sauce350ml,Sera Regular Noodles 400g|CBL Milk Cream Biscuits 390g
3584,frozenset({'1978'}),"frozenset({'2342', '2333'})",0.01568248989685747,0.009530128475782617,0.00946981120694855,0.6038461538461539,63.361806231742946,1.0,0.009320355063411336,2.500215209672782,0.9998985200713638,0.6015325670498085,0.6000344305837273,0.7987585199610516,['1978'],"['2333', '2342']","['1978', '2333', '2342']",0.3810090948462538,1978,"2333,2342",Edinborough B.B.Q Sauce350ml,CBL Milk Cream Biscuits 390g|CBL Savoury Nuts Biscuits 30g
3585,frozenset({'1978'}),"frozenset({'2342', '1574'})",0.01568248989685747,0.009590445744616684,0.00946981120694855,0.6038461538461539,62.96330430575714,1.0,0.00931940913845224,2.500062952489318,0.9997970401427277,0.5992366412213741,0.6000100721446642,0.7956337687469763,['1978'],"['1574', '2342']","['1574', '1978', '2342']",0.3810090948462538,1978,"1574,2342",Edinborough B.B.Q Sauce350ml,Dilmah Leaf-Tea (BOPF) 100g|CBL Savoury Nuts Biscuits 30g
3586,frozenset({'1978'}),"frozenset({'2333', '1574'})",0.01568248989685747,0.009590445744616684,0.00946981120694855,0.6038461538461539,62.96330430575714,1.0,0.00931940913845224,2.500062952489318,0.9997970401427277,0.5992366412213741,0.6000100721446642,0.7956337687469763,['1978'],"['1574', '2333']","['1574', '1978', '2333']",0.3810090948462538,1978,"1574,2333",Edinborough B.B.Q Sauce350ml,Dilmah Leaf-Tea (BOPF) 100g|CBL Milk Cream Biscuits 390g
3587,frozenset({'1978'}),"frozenset({'2029', '2342'})",0.01568248989685747,0.009711080282284817,0.00946981120694855,0.6038461538461539,62.18115145723843,1.0,0.009317517288534046,2.499758438122388,0.9995940802854553,0.5946969696969697,0.5999613463646842,0.7895007166746298,['1978'],"['2029', '2342']","['1978', '2029', '2342']",0.3810090948462538,1978,"2029,2342",Edinborough B.B.Q Sauce350ml,Sera Regular Noodles 400g|CBL Savoury Nuts Biscuits 30g
3588,frozenset({'1978'}),frozenset({'1574'}),0.01568248989685747,0.017311056155377286,0.00946981120694855,0.6038461538461539,34.882109354060574,1.0,0.009198330743687914,2.480574033005844,0.9868076092772952,0.4025641025641026,0.5968675045798788,0.5754422406861432,['1978'],['1574'],"['1574', '1978']",0.3810090948462538,1978,1574,Edinborough B.B.Q Sauce350ml,Dilmah Leaf-Tea (BOPF) 100g
3589,"frozenset({'2336', '2010'})",frozenset({'2861'}),0.0032571325170396284,0.05597442547801436,0.0027745943663670908,0.8518518518518519,15.218590357598977,1.0,0.002592278245020039,6.372172628023404,0.9373439452739593,0.04914529914529914,0.8430676539423585,0.4507104086845466,"['2010', '2336']",['2861'],"['2010', '2336', '2861']",0.3808791684711996,"2010,2336",2861,Marina Coconut Oil 500ml|White Rice Flour 400g,Coconut Milk 500ml
3590,frozenset({'1153'}),"frozenset({'3059', '1602'})",0.01694915254237288,0.010012666626455153,0.009952349357621086,0.5871886120996441,58.644578313253014,1.0,0.009782643143613372,2.398158971361777,0.9998955067920584,0.5851063829787234,0.583013464936331,0.7905822578570509,['1153'],"['1602', '3059']","['1153', '1602', '3059']",0.38032698137721954,1153,"1602,3059",Sunsilk Shampoo (Almond)180ml,Godrej Hair Colour Shampoo 10ml|Signal Clove & Ginger Toothpaste 120g
3591,frozenset({'1153'}),"frozenset({'1098', '1602'})",0.01694915254237288,0.010012666626455153,0.009952349357621086,0.5871886120996441,58.644578313253014,1.0,0.009782643143613372,2.398158971361777,0.9998955067920584,0.5851063829787234,0.583013464936331,0.7905822578570509,['1153'],"['1098', '1602']","['1098', '1153', '1602']",0.38032698137721954,1153,"1098,1602",Sunsilk Shampoo (Almond)180ml,Rathmal Baby Soap 75g|Godrej Hair Colour Shampoo 10ml
