product_a,product_b,pair_count,support,confidence_ab,confidence_ba,max_confidence,lift,score
2399,2710,60,0.002838489923360772,0.26785714285714285,0.30612244897959184,0.30612244897959184,28.887572886297377,14.592392976309782
2205,2371,260,0.012300123001230012,0.5273833671399595,0.6598984771573604,0.6598984771573604,28.29398379341234,14.590963899877979
2540,3257,64,0.003027722584918157,0.3018867924528302,0.2895927601809955,0.3018867924528302,28.874583795782463,14.588412387325445
1335,2141,212,0.010029331062541395,0.539440203562341,0.5286783042394015,0.539440203562341,28.435628486036816,14.580232925337938
2304,2893,84,0.003973885892705081,0.340080971659919,0.336,0.340080971659919,28.754526315789473,14.558765167246815
1296,1314,234,0.01107011070110701,0.527027027027027,0.5939086294416244,0.5939086294416244,28.27486623679517,14.537007921252211
1850,2533,50,0.00236540826946731,0.24875621890547264,0.273224043715847,0.273224043715847,28.733382268982954,14.495966512995578
1977,2535,239,0.011306651528053742,0.5731414868105515,0.5558139534883721,0.5731414868105515,28.174569181863813,14.485360067536146
1870,2528,266,0.01258397199356609,0.6318289786223278,0.5588235294117647,0.6318289786223278,28.057985189325137,14.470220728120587
1527,2893,83,0.003926577727315735,0.33739837398373984,0.332,0.33739837398373984,28.52770731707317,14.443604725278021
1967,2837,233,0.011022802535717665,0.4894957983193277,0.6314363143631436,0.6314363143631436,28.04054792648767,14.430160908267132
1077,1082,194,0.009177784085533163,0.5495750708215298,0.46973365617433416,0.5495750708215298,28.12813038020701,14.412493393060627
2016,2736,260,0.012300123001230012,0.5383022774327122,0.6372549019607843,0.6372549019607843,27.88880769699184,14.381582779108756
1883,2592,91,0.004305043050430504,0.3699186991869919,0.32971014492753625,0.3699186991869919,28.330947331212442,14.36255013637093
1265,3058,242,0.011448576024221781,0.5734597156398105,0.555045871559633,0.5734597156398105,27.80227401191356,14.302146441133159
2194,2510,279,0.01319897814362759,0.6052060737527115,0.6038961038961039,0.6052060737527115,27.690142828971464,14.290612799484096
2134,2906,77,0.0036427287349796575,0.30434782608695654,0.33771929824561403,0.33771929824561403,28.216247139588102,14.282293933967328
2691,2906,76,0.0035954205695903113,0.304,0.3333333333333333,0.3333333333333333,28.184,14.263908411391807
1967,2499,234,0.01107011070110701,0.49159663865546216,0.6223404255319149,0.6223404255319149,27.636621669944574,14.226415176654001
2323,2533,50,0.00236540826946731,0.24390243902439024,0.273224043715847,0.273224043715847,28.172730907636947,14.215640832322574
2303,2967,66,0.003122338915696849,0.29596412556053814,0.29596412556053814,0.29596412556053814,28.05421383900742,14.178342935485809
1145,1297,65,0.003075030750307503,0.2914798206278027,0.29545454545454547,0.29545454545454547,28.005911129229514,14.15309254325727
2273,2432,238,0.011259343362664397,0.6086956521739131,0.5063829787234042,0.6086956521739131,27.375763182238668,14.095677154024797
2205,2645,261,0.012347431166619358,0.5294117647058824,0.6365853658536585,0.6365853658536585,27.294404591104733,14.085126528640851
1078,3052,213,0.01007663922793074,0.5392405063291139,0.5107913669064749,0.5392405063291139,27.334450414352062,14.030530143633381
1145,3165,65,0.003075030750307503,0.2914798206278027,0.2914798206278027,0.2914798206278027,27.629149992961853,13.963519557675417
2012,2047,219,0.010360488220266818,0.49435665914221216,0.5688311688311688,0.5688311688311688,27.142106651813197,13.948912440961285
2515,2617,59,0.002791181757971426,0.2694063926940639,0.28502415458937197,0.28502415458937197,27.510687578585138,13.89667467082881
2399,2988,60,0.002838489923360772,0.26785714285714285,0.2912621359223301,0.2912621359223301,27.485263522884882,13.886780200686355
1119,1721,236,0.011164727031885703,0.612987012987013,0.49064449064449067,0.612987012987013,26.93829413829414,13.876337713680886
1820,3257,62,0.0029331062541394647,0.28703703703703703,0.28054298642533937,0.28703703703703703,27.454248366013072,13.871897419200435
2617,2803,61,0.002885798088750118,0.2946859903381642,0.2687224669603524,0.2946859903381642,27.44084785800932,13.866545687881112
2323,2692,50,0.00236540826946731,0.24390243902439024,0.26595744680851063,0.26595744680851063,27.423456149455113,13.838823474159456
1883,3145,88,0.004163118554262465,0.35772357723577236,0.31654676258992803,0.35772357723577236,27.199859624495527,13.790509256503745
1082,1091,193,0.009130475920143816,0.46731234866828086,0.5244565217391305,0.5244565217391305,26.842522897147067,13.761207923498148
2176,3119,238,0.011259343362664397,0.5534883720930233,0.54337899543379,0.5534883720930233,26.71150047785919,13.746983617810791
2012,3190,221,0.010455104551045511,0.49887133182844245,0.5594936708860759,0.5594936708860759,26.696562562505356,13.725231473539411
1808,2845,284,0.013435518970574321,0.5966386554621849,0.5978947368421053,0.5978947368421053,26.551048208757187,13.72360290484271
1297,3165,63,0.002980414419528811,0.2863636363636364,0.2825112107623318,0.2863636363636364,27.144190786791683,13.717612772695508
1419,1436,254,0.012016274008893935,0.5324947589098532,0.5990566037735849,0.5990566037735849,26.54687314584075,13.693479034230329
1569,2845,285,0.013482827135963667,0.5949895615866388,0.6,0.6,26.477661795407098,13.688487440422822
1822,1996,219,0.010360488220266818,0.4487704918032787,0.611731843575419,0.611731843575419,26.497515798150015,13.63948721655297
1270,2393,246,0.011637808685779166,0.5382932166301969,0.5707656612529002,0.5707656612529002,26.40009747825778,13.604034611220342
1799,2273,241,0.011401267858832434,0.48785425101214575,0.6163682864450127,0.6163682864450127,26.37407457262081,13.599973129420556
